"","S1.CEL.gz","S2.CEL.gz","S3.CEL.gz","S4.CEL.gz","S5.CEL.gz","S6.CEL.gz","S7.CEL.gz"
"RAX2",7.80128631258259,7.41174008951386,7.68781845781273,7.61984224757127,7.94553122877427,7.7535793398861,8.03706794248799
"MFAP3",5.97509878437748,7.14073218727196,6.81306263649927,6.70822521130763,6.0056328107913,6.47245493026784,5.79613780914038
"EYA3",3.69971300897012,3.79459078473134,3.78004681992008,3.96935519982612,3.79459078473134,3.95493840791312,3.79459078473134
"GIMAP1",6.96851780474889,6.46899983854234,7.62755472045567,6.5312692418523,7.11141779547083,6.89387544951665,6.89387544951665
"KLK8",5.20353539537209,4.89483480023734,4.88663228661983,5.16989464067819,4.9788718339676,5.02139301939871,4.75587901259503
"CCDC65",2.46009983936436,2.42812422958931,2.57592103261325,2.53211729865906,2.65960974924099,2.65643868287467,2.47157166859975
"PABIR3",2.67079880837446,2.37852424499375,2.57592103261325,2.60590170627974,2.57592103261325,2.53048879918096,2.57592103261325
"CFAP53",2.01164569626147,2.1474543549814,1.88044169771975,2.26070887896698,2.01164569626147,1.88388518900362,1.77645389769392
"ARMCX4",3.18159771986093,3.18159771986093,3.67430160282825,2.89136933279579,3.21833607422076,3.08935817251316,3.18159771986093
"RBBP6",6.58628033542619,7.43676344991815,7.16710101156258,6.54331902327043,6.95409536173366,6.77445842034781,6.61516583997357
"CENPBD1P",6.26662397056077,6.77073757415674,6.50765708204684,6.40105292037544,6.16719558310968,6.31857410342245,5.82909365050698
"TRIOBP",7.15110973001693,7.19958719133653,7.13770310896887,6.93351300495102,7.206580806537,7.19958719133653,7.47894910823649
"CATSPER1",6.36190657981374,6.0842443054396,6.0842443054396,5.97275955886239,6.26823867036915,6.0842443054396,6.23890108748762
"HOXD4",4.18821352690071,4.23506757530705,4.23506757530705,4.48812554972828,4.16341458109006,4.23506757530705,4.83996233067565
"GSC",4.83222674270881,4.77733949798243,4.68327130874409,4.88147212808827,5.60229438412477,4.70935744735179,5.04055732214978
"SP7",5.52328983199657,5.494531007623,5.52328983199657,5.41003530801099,5.52328983199657,5.52328983199657,5.8368308476005
"PDE7A",4.62721584983526,4.33101293080293,4.08817844982826,4.44202397641264,5.18380892731294,4.53295659308732,5.00452511500562
"CNOT7",6.10834303674767,6.76368206138392,6.72915571105366,5.98004154734348,6.16556749963508,6.16556749963508,5.38239279717114
"CRYZL1",7.19396778651919,7.05879163584595,7.87909243644841,6.56407655433193,7.99322446109242,7.19396778651919,7.16616838832666
"PRSS33",5.84146429790979,7.64176792374113,5.52702240024923,9.19403190135608,5.52328983199657,6.43969315240273,5.80713138342525
"CBARP",4.75462735570114,4.24878376955022,4.5394928307959,4.54568299734939,4.61065156289108,4.49089026638461,4.74323321386568
"MCMDC2",3.56581319894711,3.4588965402638,3.07217597928845,3.75848459028787,2.78193698728649,3.4588965402638,3.40299851680685
"TIRAP",6.61253785681216,6.60746400658908,6.52160524013748,6.56390572657113,6.24776280410663,6.53116664810095,5.93274194289591
"LEAP2",6.28597665706491,6.94751523490219,6.33204106671805,6.33204106671805,6.46679174950209,6.04119276155425,6.36543752887866
"MSI2",6.09116787202598,6.79054630911862,5.53667137394644,5.79681660926542,6.0316575425121,6.1982168847134,5.84488832296421
"SCIN",8.64570680339575,7.95405404410008,7.53446553978059,6.75918097710205,3.88932540702113,9.06025746180445,7.97804790198026
"CTCFL",2.46611691806675,2.42420468449133,2.69580316082769,2.33862446748483,2.46611691806675,2.74610419957262,2.60718545787936
"C4orf33",6.88052146126163,8.04667161813654,6.79144654962152,7.10094651959616,5.34480600289624,7.53435246212141,7.31728675704917
"ZNF333",3.9908604250102,4.0632675471011,4.21783305061266,3.77584508122754,4.0632675471011,4.0632675471011,3.58871723752404
"TVP23C",6.7062528052142,6.51214823623765,6.7062528052142,6.64869674414154,6.79430309441956,6.59215402686022,6.74391466309631
"RDH10",6.12353698033532,6.8072431570583,5.97543301921209,7.13082538578529,6.43912534525667,5.91914310392848,5.45806108484552
"SRSF12",3.30945384698415,3.1153492780076,3.30945384698415,3.17276477548744,3.85704783742516,3.30945384698415,3.35478255777174
"GARIN4",6.4308183091328,6.20403141832791,5.89297948846681,6.26828920467539,6.44510112376683,6.24776280410663,6.39540525454642
"GAPT",4.32313835146854,5.08450167343438,4.23851320842528,3.67091667655766,4.23089880412077,5.52366195608495,3.98108927309285
"SCUBE1",6.45501285776402,6.42306575660468,6.37495605001431,6.23413795744542,6.43385353648338,6.6719555921327,6.41166657687751
"ERICH5",3.62273011381625,4.61885748409305,3.1225310859398,3.59291291576354,3.31524194209864,3.59291291576354,3.75918652953192
"CCDC185",4.98155305672406,5.0124497436376,4.76838259046787,4.98155305672406,4.98155305672406,4.98155305672406,5.03026223984698
"ENTHD1",2.17484852332339,2.32212901127872,2.17886251637079,2.51623358025527,2.32212901127872,2.27669677784643,2.36028429799188
"TSSK3",7.46276304185534,7.26536625423584,7.68937711284044,7.46276304185534,7.12572422447719,7.5054591476471,7.8669301961436
"EPPIN",4.63901566346602,4.42893266030533,4.62880035693705,4.77642210672493,4.54065716373688,4.63901566346602,4.81436201885636
"HSPD1P21",4.63901566346602,4.42893266030533,4.62880035693705,4.77642210672493,4.54065716373688,4.63901566346602,4.81436201885636
"WFDC6",4.63901566346602,4.42893266030533,4.62880035693705,4.77642210672493,4.54065716373688,4.63901566346602,4.81436201885636
"CLEC12A",5.75846790936764,5.32599704805249,5.49087190113222,5.2364465098053,6.56064294750573,6.44126813510109,5.49658261010257
"BRF1",3.88797837364212,4.27104107483746,4.12446337926099,4.9453543158322,4.05668867612721,4.21988088840297,4.16649279067371
"TMEM266",5.09917666691022,5.16203188436672,5.20353539537209,5.65943824081875,5.55467447558149,5.57940284860972,5.53454947016458
"BACH1",2.54605077830797,2.59647538386371,2.75156284407539,2.44419630163277,3.07026745157388,2.61163083142826,3.14126429357937
"CALML6",4.62721584983526,4.5944898636249,4.40980897326544,4.66357941023182,4.87825406228449,4.62721584983526,4.65628626404504
"NLRP5",4.82166851098027,4.82166851098027,4.92135641714574,4.88214588620744,4.82166851098027,4.77587627886585,4.82166851098027
"ODF4",3.36580047348954,3.35478255777174,3.36580047348954,3.36580047348954,3.36580047348954,3.27356092614178,3.36580047348954
"CLEC4F",4.53662192036246,4.83619087643937,4.91056421162536,5.71596891576912,4.85052261638881,4.52369841721385,4.96705888447192
"DEFB106B",6.76851054827046,6.93440204660012,7.5372295242753,7.15400688564618,7.23518209235917,7.21645962420492,7.82285692092235
"DEFB106A",6.76851054827046,6.93440204660012,7.5372295242753,7.15400688564618,7.23518209235917,7.21645962420492,7.82285692092235
"WFDC9",4.36459445331865,4.21464674516653,4.36459445331865,4.44001643990517,4.37863865893347,4.36459445331865,4.96705888447192
"NEDD1",5.91561796980879,6.12589108913992,6.47160664546469,6.15627846330393,5.50606420461173,5.54110444736203,5.08782812127769
"TTLL10",5.57890393489931,5.44087490259271,5.39691926914476,5.53667137394644,5.53667137394644,5.56742057386098,5.56267064708663
"CALR3",4.63106076972201,4.67634982322623,4.80892586557762,4.31093871116162,5.03902664370937,4.80979264102181,5.30834511173885
"ZNF22-AS1",5.41244667481989,5.40412141079865,5.97937216896314,5.6275840763418,5.57176030225649,5.46777899118471,5.57176030225649
"ETV3",4.61185067183622,4.82166851098027,4.75462735570114,4.85239496343918,4.74697714634174,4.71831484278103,4.77210114766906
"KLHL10",3.4588965402638,3.44695811143225,3.16435153294896,3.4588965402638,3.4588965402638,3.4588965402638,3.5970076725922
"TM2D3",8.55510360583578,8.55510360583578,9.01745003610549,8.69829509166242,8.33191815496604,8.49334065173364,8.38088568403343
"ZNF485",3.18159771986093,4.07612677511435,2.73640198135148,4.35476715524272,3.07166588569712,3.15869196449852,3.35689483273145
"WDR17",2.25814305947253,2.01133259882349,2.18712427186196,2.01133259882349,1.68232555619269,2.18673999451514,1.92212808115994
"MFSD6L",5.59326526445902,5.51158762179474,5.94630699513728,5.68825736940628,5.80411917519791,5.92364313377734,6.09760766739175
"CDH23",5.97708122418158,5.45998141835332,5.97708122418158,5.86861899984255,5.90334590368218,5.97708122418158,6.7596313825894
"ANKAR",3.44778131343983,3.55377282005264,3.94159162419374,3.67862423677621,3.68416685152567,3.67862423677621,3.77679302079924
"MEGF11",2.59123117893429,2.76584158821871,2.78148309287298,2.76584158821871,2.65230878886151,2.76584158821871,2.96149505970176
"GPR182",4.71176513073736,4.78901802926357,4.80298715189888,4.87877782133391,4.87877782133391,5.00064207689551,4.9794896114623
"ESX1",3.53632787283298,3.67862423677621,3.67862423677621,3.61580809820841,3.8022189846209,3.61795356379811,3.81969277658882
"FAM167A-AS1",3.58453180665808,3.3727370949209,3.5351099533986,3.64694587655313,3.3895057193029,3.47570859733101,3.5776677915993
"SCGB1C2",3.05723690927757,3.05723690927757,2.8520413177477,2.94941621403634,3.05723690927757,3.1198128976767,3.05723690927757
"SCGB1C1",3.05723690927757,3.05723690927757,2.8520413177477,2.94941621403634,3.05723690927757,3.1198128976767,3.05723690927757
"DNAJC5G",5.48627454595044,5.33562193853298,5.46360237963859,5.46360237963859,5.48915746330705,5.43464282669663,5.52328983199657
"WDR88",3.88361057206311,3.70026509615814,3.72713807107263,3.88496683768792,3.77303916003596,3.77303916003596,4.03914341487162
"PRUNE2",4.75462735570114,4.07990363941356,4.91346710231606,3.64558627446603,5.73549198695536,4.14339946090011,4.82134333340587
"MBD3L2B",5.75239682194984,5.68825736940628,5.75239682194984,6.31397363349789,5.97527612339643,5.3909312183624,5.56834107654427
"MBD3L4",5.75239682194984,5.68825736940628,5.75239682194984,6.31397363349789,5.97527612339643,5.3909312183624,5.56834107654427
"MBD3L5",5.75239682194984,5.68825736940628,5.75239682194984,6.31397363349789,5.97527612339643,5.3909312183624,5.56834107654427
"MBD3L2",5.75239682194984,5.68825736940628,5.75239682194984,6.31397363349789,5.97527612339643,5.3909312183624,5.56834107654427
"MBD3L3",5.75239682194984,5.68825736940628,5.75239682194984,6.31397363349789,5.97527612339643,5.3909312183624,5.56834107654427
"ADAMTSL1",4.13459926853716,3.65974568071743,4.14316034780584,3.86512551167714,3.9573650590249,4.30072372696714,4.11885241997682
"MBD3L1",3.46844138486166,3.24862342093268,2.87722494244879,3.13214161049004,3.24862342093268,3.41722475093272,3.0828402037549
"TENT5D",2.27805688853665,2.42083357240157,2.11133360242693,2.14317410553956,2.12861183383221,2.30243808546582,2.87722494244879
"SERPINB11",2.46212595531454,2.77982971494943,2.89743635916373,2.9856020616544,2.77982971494943,2.6140011879933,2.77982971494943
"LINC00161",2.64762089574435,2.42083357240157,2.42083357240157,2.4960966010622,2.42083357240157,2.51003809006512,2.36028794234226
"DSCR10",7.06357840630139,6.66012686513867,6.82709340068252,6.97381861423106,7.3282764771751,7.06357840630139,7.18333970280787
"ABHD11",5.89974508764078,6.50796582841663,4.87891468487377,6.77457076040421,5.05646771252002,6.08528080371933,5.98933877937378
"ACAP2",6.41166657687751,7.11335382900278,6.21744201527662,7.22613124434005,5.9462250202351,6.41166657687751,5.7589932598396
"GAMT",8.16140791851589,7.86322500026225,8.10379777877719,7.89908865916468,8.07477399456032,7.82959422937515,8.36378646642008
"PLCD3",7.05025467631435,6.86189928618654,7.25971855058035,6.46088100003441,6.5278997910194,6.97881547186616,7.06137391805289
"IRF6",7.81372555816633,8.35019364395133,6.97340557112519,8.46991923677714,3.76135825103137,7.96786592170364,7.11736743432289
"PTPRC",2.10692200395966,2.18712427186196,2.01164569626147,1.82916439265034,2.83906965573562,1.96585346414704,2.01164569626147
"MAN1A2",4.46843724685684,5.20254470228202,4.43782764600915,4.85853522895198,4.43782764600915,4.44156035414286,4.290727485844
"RAPH1",2.95251025449963,2.83774879761073,2.69580316082769,2.61138094496789,2.86027070715186,2.95104608441258,3.20279877127717
"SMCR8",5.70043598596141,5.88722773160303,5.92375792867013,5.92375792867013,6.04259431153799,5.92375792867013,6.37984685109198
"LACTB",6.23459317867386,6.37736986253879,5.80264153632489,6.16523982177325,5.5199837122785,5.73708977778931,5.6378684343254
"BNC1",2.09736447979163,1.90325991081508,2.18091660548234,2.09736447979163,2.21384629023427,2.18712427186196,2.09736447979163
"MPP4",2.43673296701999,2.59570990892592,2.43673296701999,2.19693123923029,2.64541796251062,2.11815229360297,2.30552559528954
"AFG1L",4.33037532043757,4.42261486778533,4.54621415298631,4.42261486778533,4.16630352274687,4.42261486778533,4.64207012795804
"IDI2",5.25691699469942,5.16972295417676,5.13339226841668,5.22396178397453,5.32425076679942,5.41635377209884,5.29561477819151
"CYP11B1",5.06511264031361,5.0124497436376,4.76539532081122,5.0124497436376,5.21041453940536,5.11937910915325,4.73510873270176
"TAF8",4.73256619381718,4.23256312510729,4.0632675471011,4.15477738762577,4.52109212910685,4.31090464744273,4.41825960356
"COBL",6.11546375671018,6.54523592286125,6.28031480840549,7.18691260992464,5.16571282148525,6.24413695776342,5.7504825892492
"SLAMF6",7.30183551267378,6.69027562128568,6.79462039819189,6.33682328167162,8.32859861918069,7.54682752146275,6.52958029789879
"ZSCAN20",5.92766601575439,5.74861915315659,6.00741919751852,5.74493010265612,5.92375792867013,5.77827779039025,5.93053212304993
"GPBAR1",6.96238255110972,6.43766848228051,7.23834442530171,6.98171318589529,7.18976522107215,6.83112350353547,6.96238255110972
"RHBDL2",7.60581392366511,7.29813001899579,7.51224863672391,7.94489987344884,4.13834539448959,8.41159075910883,6.87199585904984
"FRAS1",5.59183808961892,5.51429934783253,5.68142801700137,5.70328782795919,5.50514714574589,5.51148399859232,5.73845523290627
"BRSK1",6.4815525629809,6.29567744199361,6.05973618154179,6.19375255704153,6.56075527203815,6.36563692868556,6.09373333137812
"CRB2",4.23089880412077,4.23089880412077,4.23089880412077,4.26922268060069,4.0632675471011,4.15803805052542,4.35787703023807
"KCNE4",6.04547591314025,5.52720063293117,6.66580457325574,5.76227008801493,6.97881547186616,5.42520691484731,5.30464892441866
"CD300LG",3.82955824656149,3.86480358179759,5.22617892191037,3.67753450672296,4.0632675471011,4.23867494279275,4.64466404445475
"SLC34A3",8.92436260530187,8.92753628277504,8.98813326778687,8.98813326778687,8.94548051885275,9.05804497033815,9.21776800757536
"CPA6",5.40679413815258,5.0124497436376,5.21412638145871,6.11589727108776,4.4068095406816,6.40792601170688,5.00183604762502
"WBP2NL",2.9884934619933,3.15283889548735,3.30094285661059,3.20110248648817,3.15283889548735,3.24944797730529,2.49050228156888
"HIPK1",3.86439794559438,3.80510686800181,3.95647273999414,3.86439794559438,3.86439794559438,3.52112881180896,3.93814347209923
"MTBP",3.83822994131727,4.21237581329791,3.5351099533986,4.35476715524272,3.40567857662562,3.64487863452482,3.40410769692169
"ACVR1C",6.6332664473892,5.65740969839226,6.5181008285828,5.92375792867013,5.15223972959688,7.19432241353195,6.16443180386445
"TMEM74",3.8446996110563,3.47176989506779,4.23089880412077,3.50731363382327,3.86439794559438,3.75549509339275,3.75549509339275
"TIGD4",2.1086101463589,2.09736447979163,1.68913309143754,1.87057715644885,1.8766489464835,1.96585346414704,2.09736447979163
"ART5",6.50765708204684,6.25941661655397,6.5997837931675,6.83278021002952,6.93848344186834,6.74519749914695,6.42229468423554
"GARIN6",4.58513808517935,4.58513808517935,4.40965950957885,4.43934274601732,4.62051993595047,4.68438688339048,4.76417761002218
"LINC01547",6.92216261360428,6.28533277274392,6.69417220924234,6.62824064969555,6.90344865054226,6.64514623259364,6.69832160940682
"NLRP11",4.54915602662512,4.37380967123479,4.56793762149892,4.56793762149892,4.56793762149892,4.56793762149892,4.70426320494957
"ATP6V1C2",3.39480617005903,4.0632675471011,3.49605373802873,4.35476715524272,3.09797401185013,3.61975010867787,3.5454086870374
"CLDN19",6.23927468034259,6.04055382617931,5.80128329684324,6.05973618154178,6.16630593001209,5.94732974092786,6.11433303886538
"VTI1A",4.95690701519127,4.83044453577545,4.56527722591202,4.92020432784579,5.18433970496982,4.80099834861893,5.3721572055886
"KIF6",3.39185861858474,3.39185861858474,3.24862342093268,3.31696535160262,3.51482762521244,3.5299977088022,3.54282958095983
"IQCD",6.19528928350554,6.19528928350554,6.01479516250344,6.0325186551269,6.33537679077754,6.26662397056077,6.33943570077718
"TAGAP",7.06211502628302,7.14260232447597,7.04724892396827,7.07622711891866,7.07622711891866,7.07622711891866,7.34316373909328
"STON2",4.01252425484223,3.96747107574736,4.17368183159764,4.02708652654959,3.9908604250102,3.45151148764326,4.0506795415554
"SERPINA12",4.66421822086011,4.69348090617868,4.89271746283145,4.79964004301774,4.79964004301774,4.65940937567107,4.79964004301774
"LETM2",3.71542508265533,3.77303916003596,3.37982396467694,3.56854582445399,3.54879171355709,3.56854582445399,4.15748679400702
"BSND",3.46331941694795,3.46331941694795,3.46331941694795,3.46331941694795,3.49434969022446,3.35478255777174,3.46331941694795
"CLEC4C",3.65544703902148,3.52067461357042,3.42520911549803,3.43110763320386,3.9908604250102,4.79244688197226,3.75438391411003
"NLRC4",5.61024137217808,5.82177857946843,5.25840852005645,5.44974658936149,6.41449666345159,5.89427126588908,5.3972447489738
"PRSS36",5.8789329186614,5.90753692259598,5.5720887532371,5.8789329186614,6.16074390301251,5.8789329186614,6.05902033204241
"ZDHHC15",3.05771160732727,2.94445708334169,3.68355882933976,2.6890853813408,3.21263424806468,3.22780433165444,3.25181617630382
"RAI1",6.44022697752683,6.48732616827743,6.48732616827743,6.5712608891095,6.78859311210447,6.75667881643471,6.76995921507722
"CDK15",4.67350978655625,4.67350978655625,4.53301438948997,4.67350978655625,4.67634982322623,4.75905079386334,4.77785456346247
"ZNF570",5.16661256771443,5.29523681615269,5.64006438273033,4.58187919811085,5.0124497436376,5.23456297739976,5.36226603919748
"NUDT9P1",2.98014976494345,2.87342244277244,2.98014976494345,2.98014976494345,2.98851471044006,2.97173603534163,3.12376475117848
"BTBD16",4.44156035414286,4.56542870526481,4.14095031140984,4.56542870526481,4.09903229001756,4.44156035414286,4.77342537227059
"RTP3",5.80141615792213,5.19137488176669,5.33158698104092,5.2857823121645,5.35190190117215,5.50757519369586,5.65384728671952
"TSPEAR",4.28407447348658,4.07505198982013,4.28407447348658,4.28407447348658,4.28407447348658,4.35177236252964,4.61400144434489
"MIPOL1",2.14706955022565,2.29146904876818,2.46958215504957,2.2591798232516,2.14706955022565,2.05452873277884,2.31153709654982
"C6orf141",5.23123212761481,5.32676008036584,5.00704408573075,4.36345328098206,4.08307881893252,4.74442268921414,4.63861835620258
"ALMS1",4.91183552119782,4.7681892829652,4.86042191117645,4.75607713427023,4.96705888447192,4.86042191117645,5.11584698543352
"ALMS1P1",4.91183552119782,4.7681892829652,4.86042191117645,4.75607713427023,4.96705888447192,4.86042191117645,5.11584698543352
"MYO3B",3.0962525987978,2.89068478093183,2.69580316082769,2.8232081117436,3.21263424806468,3.00390052048862,2.94535818630463
"ADAM21",4.13814774414507,3.43557510152036,4.35175647639271,4.13814774414507,4.18546885695788,3.77303916003596,4.83113022506765
"TRIML2",5.47961930700033,5.25840852005645,5.20353539537209,5.47961930700033,5.47961930700033,5.64922377513996,5.53072308263144
"ABCC13",5.21426740588779,5.38644615069988,5.16958007679976,5.98034938759234,4.41849505250952,5.38644615069988,5.73124304535117
"IL12RB1",8.46126781232247,7.8614762403414,7.75886185584148,7.63448879019251,9.23656301452293,8.38306289117389,7.33345379440028
"GTF2A1L",2.47676060682923,2.38452105948146,2.38452105948146,2.29146904876818,2.38452105948146,2.29531654181792,2.65826703426523
"TRPV3",5.42401615855804,5.51429934783253,5.51429934783253,5.51429934783253,5.51429934783253,5.42205980048476,5.51429934783253
"SPATA22",5.42401615855804,5.51429934783253,5.51429934783253,5.51429934783253,5.51429934783253,5.42205980048476,5.51429934783253
"CNBD1",3.08285293934103,2.54605077830797,2.90793108594471,2.74015534728452,2.76578277623766,2.73356663335393,3.05872880711156
"ABCC12",3.29840188176908,3.35478255777174,3.35478255777174,3.26036763451199,3.35478255777174,3.41817353366652,3.49289369010014
"MMP21",3.18667669035647,3.09747217269292,3.18159771986093,3.06008055102658,3.0491407016591,3.0491407016591,3.64772858864564
"TMEM190",6.16113696958715,6.08436202167667,6.16113696958715,6.01587305133534,6.47559275617377,6.22052046536881,6.52693636275285
"GAS2L2",7.26130313592804,6.67230261915326,7.06599577553005,6.83625944110183,7.23567976619265,7.06599577553005,7.23254757939299
"KCNG4",4.39180139829866,3.97495163711926,4.40387525333252,4.17911072184543,4.88342400944173,4.39382073758291,5.06821769695191
"PXT1",3.71144517221075,3.7331001410257,3.86439794559438,3.7331001410257,3.7331001410257,3.4532813544734,3.99151256445769
"CACNG5",6.30101079344154,6.08990171942722,6.16563744014568,6.23830677251565,6.34774082363438,6.27125680933771,6.34685261571723
"LINC00308",5.15808169118251,4.90990023161303,5.33188592163738,5.06071628523791,5.15808169118251,5.11867738172706,5.15808169118251
"FAM223A",4.77796563094479,5.07750225483727,5.12629073761814,5.57255113982861,5.3113291183397,5.25840852005645,5.74922828794844
"FAM223B",4.77796563094479,5.07750225483727,5.12629073761814,5.57255113982861,5.3113291183397,5.25840852005645,5.74922828794844
"WFDC11",4.48416437607914,4.55923180276913,4.50285112676647,4.7801450327559,4.79023102803067,4.58560003739024,4.96352568126284
"IFNL3",5.0124497436376,5.0124497436376,5.0124497436376,5.05948354030591,5.0124497436376,5.0124497436376,5.33496234846153
"IFNL2",5.0124497436376,5.0124497436376,5.0124497436376,5.05948354030591,5.0124497436376,5.0124497436376,5.33496234846153
"JAK1",8.66834774300299,8.66733423694239,9.10700751034272,8.8355719026743,8.41733234774509,8.66834774300299,7.47605305802673
"CDC42SE2",9.0540962053443,9.01220622971286,8.74845946140612,8.76510668777201,8.30121293332417,9.14235770905207,7.5633259048554
"ACACB",7.32295398659655,7.17583068824638,7.57188982713238,7.17960694618488,7.33192529701022,7.36509473397699,7.44287155615246
"COP1",8.49425143747105,8.83461160023993,8.52296776717266,9.08212594671318,8.22503383937395,8.63992977759627,7.72591568598312
"STX6",7.71672870044381,8.07351129155893,7.7131599817711,8.45155676224249,7.58018102573122,7.52461364924453,7.57087410187489
"ANLN",6.03767513084808,7.42738979323098,5.41661847931002,8.50549359084807,4.62351530760267,5.89979457669664,5.77833398978371
"SPRR4",6.65744635562333,6.30101079344154,6.77184647455018,6.55928389726989,6.91274632470074,6.73320782589993,7.15148365598586
"POLR2J3",6.86601267636443,6.77905258484542,7.16091158151567,7.43574676557304,7.13507053544669,7.63759706708612,6.97960261675327
"POLR2J2",6.86601267636443,6.77905258484542,7.16091158151567,7.43574676557304,7.13507053544669,7.63759706708612,6.97960261675327
"PMS2P4",6.86601267636443,6.77905258484542,7.16091158151567,7.43574676557304,7.13507053544669,7.63759706708612,6.97960261675327
"PMS2P3",6.86601267636443,6.77905258484542,7.16091158151567,7.43574676557304,7.13507053544669,7.63759706708612,6.97960261675327
"HSH2D",6.44563344118043,6.07809368115185,5.02778019593392,5.69740139094909,6.40703382209494,6.50765708204684,5.69955644363025
"TRNT1",6.61243594675484,6.9307012108884,6.64873064859568,6.64873064859568,5.84706366983186,6.63771273287787,5.76626053680455
"TMEM163",4.70051817469675,4.7815916317877,5.28752654841409,6.77041140755934,5.32676008036584,5.3433707868073,5.08204564702254
"ARHGAP5",5.98133407784412,6.10924677192188,6.16113696958715,6.33908099760326,4.95222355443371,5.67100336983234,4.64383142124576
"HERPUD2",8.94410436795699,8.94834189291061,8.93622810143352,8.98590284650916,9.0574985425818,8.94834189291061,7.5808658681131
"JMJD6",3.77303916003596,3.68920052261306,3.60237202117586,3.85877027817409,3.91902301077234,3.77303916003596,4.27345664232147
"SRCAP",5.91091298500838,6.18044481481749,6.03592215850161,6.10834303674767,6.43661824114642,6.10834303674767,6.05587057724101
"MAP3K6",5.98034938759234,5.8850258603014,5.71167235274491,6.07112256170197,6.17577421773905,5.9919758507088,6.04985693961293
"ARSG",5.00584768144824,5.29561477819151,5.00584768144824,4.50882116453295,5.64881734779886,5.13978388494885,4.40166788294311
"ZNF101",6.50639767814277,6.88682244872879,6.50639767814277,6.43329157578419,6.86840038056505,6.42851395511896,6.43811642821766
"PTPN11",3.59561609100143,3.4588965402638,3.39394652306484,3.7123175727767,3.54372062922204,3.45105743595065,3.54372062922204
"KLHDC7B",5.83332784462129,5.54421610765528,5.57567078517582,5.46384481279893,6.61668382056153,6.00049414172777,5.81729713379854
"ATAD3A",7.29030171051743,8.40388806992559,7.16976559532369,8.20433918657423,7.51981529834151,7.23422109590789,7.53935442582275
"ATAD3B",7.29030171051743,8.40388806992559,7.16976559532369,8.20433918657423,7.51981529834151,7.23422109590789,7.53935442582275
"ZNF626",6.53848704006129,5.66407345398973,6.57992915501283,6.10965006595683,6.80402548718203,6.37736986253879,6.77675135146314
"PHC3",6.07601940547404,6.03733078941953,5.96393402924019,5.96393402924019,5.98660619555203,6.0107954247584,4.95064352611976
"IL11RA",5.62300357321289,5.7028857904769,6.24626623654089,5.86089819493365,5.81938005791221,5.41635377209884,6.10071462919873
"TNFRSF10A",7.48604690806687,8.15741796236783,6.88039277297948,7.15400688564618,6.74641150552344,7.51274600089669,6.90945332071245
"RFFL",5.38854178163251,5.82982094537082,5.2583375608218,5.80264455292918,5.45445452480643,5.01925644074242,4.99602495257881
"HPS4",6.22155605042529,6.58804485061468,6.46720805506938,6.46720805506938,6.54539871166572,6.50303821283505,6.44753985845702
"UHMK1",4.98471101249594,4.82166851098027,4.82166851098027,4.82166851098027,4.71419550540745,4.60248763638748,5.14603078953668
"TXNDC2",5.66407345398973,5.5214694495562,5.7569835299229,5.31646294219044,5.83661338390899,5.68825736940628,5.87917122210969
"NAV3",3.46668352054319,3.46668352054319,4.68240944272271,3.25375657483268,3.75087335916454,3.75087335916454,4.15477738762577
"C5orf22",6.86243186676615,7.56691358878928,7.30775959703272,7.81005676853311,6.47080430922967,7.03426074711577,5.6561488317068
"PCDHGB7",1.61387006277692,1.77833760910109,1.8618897347918,1.77833760910109,1.77833760910109,1.68609806175332,1.68609806175332
"ERC1",7.00735226660392,6.74711740847125,7.31476736020818,7.10515307498026,7.00735226660392,6.64677425386389,7.27204887949134
"FLCN",6.64759106500602,7.00632890991278,6.670036987356,7.41023293837402,6.65268184643196,7.13754724500376,6.18201979827608
"JMJD1C-AS1",5.72125598795834,5.72125598795834,5.49481141558602,5.65786501206356,5.82647699845222,5.94732974092786,5.60529237046701
"LRRC7",2.16414012387915,2.377887514628,2.18712427186196,2.32022872839443,2.10357214617125,2.18712427186196,2.31015645032906
"SH2D3C",6.52452736863045,6.52452736863045,6.79194806903996,6.36147706047316,6.67612961346558,6.45432513116161,6.49400240670869
"PPP1R3B",6.11894661494753,6.1783141833601,6.73645666243162,6.1783141833601,6.1783141833601,6.1306293775477,5.31556114577348
"SLC9A7",5.50433063430442,5.09561515145239,4.79753302325853,5.32676008036584,5.75465568371042,5.52708866969037,5.2727784850464
"IGSF3",5.16958007679976,4.96705888447192,5.16958007679976,5.25840852005645,4.89399274507549,5.22573488607159,5.25844088785572
"RFX6",4.0632675471011,3.43772599337152,4.02436605601068,3.97091546879191,2.99610396929509,5.19302926951902,3.97091546879191
"DIRC1",2.09736447979163,2.08566802584102,2.09736447979163,2.09736447979163,2.3338494854105,2.09736447979163,2.09736447979163
"DNAJB7",2.49818273658852,2.2544998999942,2.15038591750213,2.48642008560784,2.38067356643172,2.29146904876818,2.29146904876818
"UCN3",5.54335152019358,5.47524476705727,5.63838105043452,5.66201398660516,5.66201398660516,6.02217522794324,5.70291982086233
"DIP2A",5.74966970243425,5.79683672895192,5.89229552081932,5.77566897557443,5.65679496155547,5.63533677112303,5.66017018349475
"USP28",6.56921396366676,6.94576029357703,6.79942917295523,6.28524173307653,6.35612626522788,6.36008833741961,5.29561477819151
