"","S1.CEL.gz","S2.CEL.gz","S3.CEL.gz"
"DRD1",3.77265274271931,3.60856259802025,3.77265274271931
"MYO1C",9.62220339890732,9.50372244355155,9.50372244355155
"NEAT1",8.04852440144416,7.77752577913292,7.40470532194724
"NOP14",8.63784712233649,8.54721381192555,9.04539505706203
"WDR43",8.8950054372069,8.57312266913791,8.77286261268455
"TP53I11",7.24554760770074,7.09336851006134,7.43531852999035
"SPRYD7",7.03799855664864,7.03799855664864,6.959029730812
"USP19",6.50078600828717,6.42765718972573,6.50078600828717
"MUC3A",8.50944300922743,7.82495532837743,7.69973377941249
"CLK1",8.30009294785365,8.89717808174435,8.02836359020857
"ZNF266",8.80601589857528,9.12109360172069,8.3998096685634
"TAF1B",4.84915295855749,4.29532569716628,4.7876773967309
"MINDY2",6.32942923952513,6.32942923952513,6.53462412060268
"MIR22HG",8.0172694143022,8.14008283919066,8.0172694143022
"RIF1",7.35635594064536,7.35828017985926,8.05285951884347
"MAN2B2",6.49106448162713,7.57045213054115,8.1037221098806
"CCNB1",10.5624241931817,9.02197929640883,10.1989558865133
"GATC",8.47336534858903,8.47336534858903,8.47336534858903
"ZNF394",8.16077387953799,8.39980966856341,8.10693793770233
"BMP2K",4.24984849383303,4.35469312618165,4.61852867272461
"LINC01963",5.6034288935339,5.6034288935339,5.44776102336337
"SLC46A3",9.05395351720217,9.28867261868415,8.24092326833395
"SEPTIN10P1",8.13430346818826,8.42521365252135,8.36294649813306
"CDC42EP4",9.15194417965097,8.39290378022046,8.92010309532214
"NOTCH2NLC",8.8246919059506,8.96208292728456,8.65015228783848
"NOTCH2NLB",8.8246919059506,8.96208292728456,8.65015228783848
"NOTCH2NLA",8.8246919059506,8.96208292728456,8.65015228783848
"SBSPON",3.58107680826771,3.58107680826771,3.58107680826771
"POLR1F",6.38801528358479,5.66315910417734,6.38801528358479
"YIPF1",8.48280579402946,8.90814078133102,8.45019358335738
"IPCEF1",5.27704625048528,5.69189719223269,4.62995764872336
"CEP131",6.56021585363036,6.64984733047441,6.9601685152555
"PLCH1",7.30453656840044,7.30453656840044,7.30453656840044
"ZNF467",5.90976549860103,5.90976549860103,5.90976549860103
"ARMCX6",10.1894026000483,10.2966288591358,10.5290069833948
"ARMCX7P",10.1894026000483,10.2966288591358,10.5290069833948
"PLAC4",5.93370618154806,6.06811446398043,6.06811446398043
"ZNF468",8.6064032275666,4.32782779326554,7.77101960761127
"UAP1L1",6.62661422167421,5.5633537818659,7.08834088931152
"PMS2P1",8.74958833545955,8.6064032275666,8.33759209218247
"DCAF4",5.23003942368275,5.13081798706987,5.42053819338481
"ZNF337",8.19844240756282,7.3760278357248,7.71022876058567
"ZNF423",6.98203674927086,7.16350298074963,6.98203674927086
"ATP6V1G2",5.31085616382543,5.31085616382543,5.31085616382543
"RRP15",7.79927814809756,6.32942923952513,6.03307966889025
"NAAA",7.73752541154878,8.70879465982141,7.04883995986529
"HSPB6",5.92940590087044,5.90976549860103,5.90976549860103
"IGKV2D-28",10.0911040490439,12.6362657441192,8.5991488661587
"IGKV2-28",10.0911040490439,12.6362657441192,8.5991488661587
"KIAA1549L",3.43808790707128,3.58662634977376,3.79662803864592
"TOX3",10.8696576851646,11.2883150380641,8.58878494000249
"N4BP3",3.94436708306396,3.94436708306396,3.94436708306396
"IGKV4-1",10.8283596625667,12.6361765563601,8.7584990564434
"SHANK1",4.53236172662632,4.42813784479586,4.51397063532005
"MAP3K1",4.95818092801111,5.41989085926952,4.84915295855749
"DDN",7.7033231291591,7.7033231291591,7.7033231291591
"CDK18",7.23029785119863,7.34882656001255,7.98156422075498
"SNORA48",7.56251119919524,7.56251119919524,7.34650897921405
"PLXDC2",5.50388260174048,7.43152672188486,7.11980017574785
"TRIM56",7.47172405247996,7.40158607315237,7.40158607315237
"RIMBP2",4.14407266535339,4.18412707130654,4.14407266535339
"FAAP24",5.78311158591033,5.488878863101,6.06092908296379
"UNC13A",5.56430698215956,5.56430698215956,5.52300585274048
"IQSEC2",6.55210666670714,6.48783315080777,6.38152901076711
"BRINP2",5.15934414439572,5.15934414439572,5.15934414439572
"ZNF204P",5.03524287463591,5.03524287463591,5.03524287463591
"NALF1",4.14407266535339,4.14407266535339,4.14407266535339
"SLC38A6",7.48448294634085,7.75566366091856,7.82710348090539
"PWAR5",3.15375258581332,3.15375258581332,3.15375258581332
"SNORD108",3.15375258581332,3.15375258581332,3.15375258581332
"SUCLG2P2",11.1035606686204,10.9777407513998,10.4063166948587
"SFT2D2",7.84182302138512,7.64139702102666,7.84182302138512
"TOM1L2",7.47099337277943,7.29171350882288,7.47099337277943
"CNIH3",4.31606179006954,4.50763772452114,6.51437812997564
"ALPK3",5.65040530376109,6.82248032648302,6.23684695771245
"KCTD20",7.82710714081971,8.13594786126195,8.04119988199207
"RALGAPA1P1",7.78190256993535,8.22761336224646,8.88078187486173
"SPTBN1-AS2",4.31802791712908,4.20993819050607,4.59603348676408
"C10orf95-AS1",6.19153478828986,5.97505031813694,6.19153478828986
"GPC1-AS1",3.7904897782611,3.98923952631319,3.98923952631319
"DOT1L",4.67860055284466,4.67860055284466,4.67860055284466
"ZSWIM8-AS1",6.93171611121477,7.17408808098413,6.93171611121477
"PIWIL1",4.77876619263709,4.77876619263709,4.77876619263709
"NPIPB2",10.222224853998,10.3671411087454,10.9206614722295
"LRP5L",5.78553857563892,5.49064769235348,6.14882885043517
"TUBGCP5",5.85851128263496,5.7683252682473,6.26341350578153
"CDKAL1",7.45189352688175,7.52421099961661,7.45189352688175
"ZNF37A",3.910821043344,3.910821043344,3.910821043344
"KAT8",6.91188485165045,6.91188485165045,7.16279747720555
"FAM149A",5.88724537907338,6.70173642066271,4.81955576838538
"CTXND1",6.26212024496544,6.26212024496544,6.26212024496544
"ZNF780B",3.11626328602204,3.20370822705527,2.99720350431225
"ZNF8",6.99717342455035,6.89138977977728,7.52363243563341
"SYT2",7.19064248370687,7.19064248370687,7.19064248370687
"CEACAM21",5.93341628510291,6.36731526179496,6.02161894699569
"ADAMTS3",3.88027917186816,3.88027917186816,3.88027917186816
"ZNF362",4.7205212099521,4.90654895244585,4.7205212099521
"EIF4EBP3",8.96431596559175,8.85818232805831,8.98607752108584
"KCNMA1",4.20876453353852,4.20876453353852,4.20876453353852
"SLITRK5",4.20876453353852,4.20876453353852,4.20876453353852
"LRCH1",4.81675012177117,4.10227047370899,4.25375426468549
"SMG6",6.9858358328437,6.9858358328437,7.03298071200525
"OTULINL",6.39374596456027,6.29117045683812,5.96587150669461
"SLC26A10",4.67860055284466,4.71089257701465,4.67860055284466
"SUSD5",3.02881834498882,3.17015100632008,3.58442003500499
"TMPRSS6",7.61531915870423,7.61531915870423,7.61531915870423
"ACTL8",7.30284187616244,7.30284187616244,8.22279231306045
"SPATA2L",8.26886224249917,7.98726096298815,7.98726096298815
"CXCL5",9.42853353076782,5.53464032633908,4.49617569543444
"PPFIA4",4.39609534685766,4.30943833884314,4.49479950893039
"APOBEC3F",5.27704625048528,5.27704625048528,5.27704625048528
"SCAI",4.27329722426158,4.27329722426158,4.27329722426158
"NECAB2",7.00842261271677,7.00842261271677,7.00842261271677
"THAP9-AS1",7.32875937840902,8.69493634810832,7.99482179565918
"BRSK2",5.22278055852403,5.14593168968467,5.27228572629599
"SNHG3",4.9285624855861,4.9285624855861,5.12358146820174
"BICDL1",6.06811446398043,6.06811446398043,6.10873749686222
"FNBP1L",8.89836566080915,9.45852196248029,8.79792992983401
"ZNF528",6.58119288078526,6.58119288078526,6.44796112860294
"SEMA6A",5.90450175639454,5.5887185500301,3.28460140130895
"LINC01140",5.10952485022382,6.57681856766895,4.98031853988142
"RNASEH2B",7.73752541154878,7.71022876058567,7.47442302881691
"TRIM58",4.04226786595801,4.86583951788852,4.94386683690745
"ZNF280B",6.01717594843588,6.01717594843588,6.01717594843588
"FRMPD4",5.38848255735165,5.38848255735165,5.38848255735165
"PGBD5",4.28467177062749,4.27313466695222,4.09894788633461
"DENND5B",3.910821043344,3.93747898205336,3.79176126163421
"PRDX2",7.29548932954867,7.29548932954867,6.99717342455035
"H2AC6",9.57216615551155,10.3495570936299,9.98501913061251
"GRB2",9.40739870568889,8.96434727795857,9.16929735197225
"SOD2",6.36142685892313,4.9285624855861,3.57550717196266
"MINAR1",4.09894788633461,4.09894788633461,4.09894788633461
"LRRC42",7.69790533571212,8.23401646897411,8.48023575665984
"SPICE1",3.59993958281979,3.38052900952394,3.38052900952394
"ADTRP",5.31417607228986,6.6984181634421,5.35593337855683
"DPY19L1P1",4.84915295855749,4.84915295855749,4.84915295855749
"NRIP2",5.49741714928591,5.63196858002377,5.49741714928591
"N4BP2L2-IT2",5.40867001200098,5.31085616382543,5.31085616382543
"TTC22",5.42906293348575,5.63196858002377,5.22255821074273
"MBL1P",4.56562314761768,4.36510450168147,4.4701152551472
"TSC22D1",12.888949213352,12.4701291100743,11.6893062072765
"MCF2L2",2.944447088141,2.86122384719912,2.944447088141
"DNM1",7.27689485037067,6.04508320042085,7.98599183224338
"RAG2",3.02881834498882,3.06953351025623,3.02881834498882
"IGHA2",6.61101708399219,9.7152881625286,6.18170180922949
"IGHA1",6.61101708399219,9.7152881625286,6.18170180922949
"ZNF550",4.20876453353852,4.50281653809008,4.20876453353852
"NOPCHAP1",6.78680714311663,6.76517010103568,6.76517010103568
"PIK3C2G",4.05388665096573,4.05388665096573,4.05388665096573
"EXOSC8",10.8015058531278,10.4079461305066,10.634081200906
"H2AP",5.61314578277045,5.65112474923014,5.59800910749096
"CNTNAP2",7.13013598533268,5.85306118128388,5.05397619778328
"YOD1",5.32100212807792,5.67454600095093,5.7683252682473
"DOCK10",4.25375426468549,4.25375426468549,4.25375426468549
"PABPC1",13.7355330886192,13.866707379304,13.837311310774
"FRG1CP",9.33125030991653,8.48871565708284,9.39464017386019
"CAMK1G",6.28148885986567,6.17167809174478,6.2664000391815
"CEP152",4.53236172662632,4.53236172662632,4.48728451189492
"PTPN20",3.07735306106873,3.07735306106873,3.02881834498882
"DNAAF1",6.13795622716902,6.05514578468986,6.05514578468986
"FMO6P",4.31802791712908,4.27329722426158,4.31802791712908
"IGKV1-39",13.216657373779,13.9741397093667,11.0219054958492
"IGKV1D-39",13.216657373779,13.9741397093667,11.0219054958492
"LINC00963",6.17167809174478,5.18668963739362,6.59618203642313
"LINC01949",3.38052900952394,3.38052900952394,3.38052900952394
"KRT86",5.88574827551508,5.90455213786209,6.39737053290545
"HLA-DRB3",11.3107181405838,12.3828705510393,11.3387825018686
"HLA-DRB5",11.3107181405838,12.3828705510393,11.3387825018686
"ASLP1",5.13200587535282,4.4598216451436,4.77876619263709
"NUS1P1",6.46624002193248,6.46624002193248,6.66855927416227
"NUS1",6.46624002193248,6.46624002193248,6.66855927416227
"DLST",8.20076732828416,9.08059406008774,9.78637644303799
"IGLV3-25",8.722521116253,9.57014758177074,6.58551456252523
"SNORA21B",7.08834088931152,7.08834088931152,6.75331989835164
"CERNA1",3.24546959636444,3.24546959636444,3.24546959636444
"PRKAG2",3.15375258581332,3.15375258581332,3.03358158094776
"ZNF273",6.29208771401759,6.47497841416668,6.08941291551142
"ANO3",3.91011020430542,3.91011020430542,3.98923952631319
"FAM246B",5.95895548833778,6.01717594843588,5.95895548833778
"FAM246A",5.95895548833778,6.01717594843588,5.95895548833778
"FAM246C",5.95895548833778,6.01717594843588,5.95895548833778
"GPAA1P1",5.10952485022382,5.10952485022382,5.10952485022382
"GPAA1P2",5.10952485022382,5.10952485022382,5.10952485022382
"CADM4",5.85306118128388,5.85306118128388,5.85306118128388
"ZXDA",4.84915295855749,5.61693246805814,6.22946456292776
"EMX1",4.84915295855749,4.76129103761242,4.89423017328888
"SLC8A2",5.27704625048528,5.27704625048528,5.27704625048528
"LFNG",6.05376119058615,6.05376119058615,6.1974651922952
"TNN",4.39852619267242,4.42609172678521,4.39852619267242
"LINC00667",6.14476802637863,6.14476802637863,6.16406866540023
"TRPC2",4.98253700080902,4.89392812459726,5.08682923490548
"ZNF749",3.47941273828648,3.47941273828648,3.47941273828648
"PGAP2",8.66207300807806,8.46641782993787,8.9212792721563
"LINC02172",5.31085616382543,5.4002451841703,4.88371315160128
"BAALC-AS1",5.32573373085352,5.42053819338481,5.32573373085352
"ZNF529",3.72879538089166,3.72879538089166,3.53618779150602
"RAD52P1",2.99298180422092,2.99298180422092,2.99298180422092
"ZNF549",4.11369114880144,3.77265274271931,3.77265274271931
"SPATA31C2",3.52117004455345,3.52117004455345,3.52117004455345
"SPATA31C1",3.52117004455345,3.52117004455345,3.52117004455345
"RUNDC3B",3.83458571810704,4.53236172662632,4.01883652677205
"LUZP2",5.30844634259398,5.46303526146484,5.46303526146484
"SEMA3D",3.54971056841499,3.54971056841499,3.54971056841499
"MYH15",3.89747596638631,4.04453272285639,3.94436708306396
"EFR3B",6.15154869917663,6.22101322835129,6.15154869917663
"CCDC88C",6.12426235010102,6.67840303707206,5.87237480432323
"TRGV7",5.19494043333176,5.49211744076042,5.04215954958824
"GIMAP5",3.83581593951151,3.96135760698341,3.86247387822087
"PELP1",7.76790725168551,6.88186033155137,7.95854960505843
"TDRD12",4.63632652019497,4.63632652019497,4.63632652019497
"ZNF37BP",5.66614264625452,5.90993028105147,6.76043561916604
"GGCT",12.0451463159928,12.0465838675585,12.1096400657149
"CFHR1",7.22542935280512,8.90413119972325,7.60300411163812
"PRSS3P2",8.92604726153966,8.62481011264592,8.56552172528232
"STOML2",10.5639107334639,10.4321002692335,10.6739814209618
"EXOC6B",4.98253700080902,4.68962260504684,4.83816511166957
"ZFR2",5.31085616382543,5.16492992670267,5.31085616382543
"IHH",8.09495454803157,7.97866830234674,8.25556274922879
"ARNILA",5.63436037844977,5.79419301192613,5.63436037844977
"ZNF428",7.6393115350557,7.64445332059356,7.79489811870626
"GK2",4.03426143523616,4.03426143523616,4.03426143523616
"ACSM1",4.09894788633461,4.09894788633461,4.09894788633461
"MIR548N",4.99777211225562,4.90474047353924,4.90474047353924
"SYNPO2",5.7683252682473,5.7683252682473,5.7683252682473
"BEX4",6.23684695771245,7.76259520749188,6.39906797554462
"TSPO2",5.88574827551508,5.88574827551508,5.88574827551508
"SUMO4",10.1886911993022,9.86215192751994,9.98432509300806
"ZNRF4",7.26404574815582,7.32867011422912,7.37537216431682
"OR7E24",4.03426143523616,4.03426143523616,3.9463995142911
"ABCA12",3.38052900952394,3.38052900952394,3.38052900952394
"DHX9-AS1",6.57532296851406,6.48783315080777,6.48783315080777
"GTF2H2C",5.00794127416119,4.97373187248969,5.15231316330063
"PRPS1L1",4.09894788633461,3.91506199379739,4.16014524047811
"FAM182B",4.77876619263709,4.79831194490865,4.77876619263709
"WDTC1",7.14727984599693,7.26130636746288,7.22692556762225
"DUSP10",7.30989015568634,6.94126513445563,6.81697676433114
"SPINT3",3.98923952631319,3.98923952631319,3.98923952631319
"DIRAS3",3.71869072540225,4.73757757810497,4.22286680795299
"ETV2",5.74204427380603,5.51738104838723,5.74204427380603
"LAMB4",3.15375258581332,3.15375258581332,3.13407569911743
"PYGO1",4.4701152551472,4.4701152551472,4.4701152551472
"SORCS3",3.54971056841499,3.54971056841499,3.54971056841499
"KHDRBS2-OT1",5.35593337855683,5.30350239632409,5.35593337855683
"KHDRBS2",5.35593337855683,5.30350239632409,5.35593337855683
"ZNF492",4.48586383842235,3.72879538089166,3.63592553185572
"AGPAT1",8.75516398234146,8.75516398234146,9.05282053529521
"HLA-DQB2",5.98725069746929,6.31234196754335,5.65984240191956
"TRAV27",6.79115590716244,6.79115590716244,6.79115590716244
"SCFD1",8.8172484567787,9.11069986811034,9.60507563951624
"RGS17",4.98171525894119,5.01755179970909,4.7205212099521
"DTNB-AS1",5.07262565391171,6.68280331280115,4.38828884014891
"LYPLA2P1",8.67389603628782,8.67389603628782,9.32562603029629
"LYPLA2P2",8.67389603628782,8.67389603628782,9.32562603029629
"GTF2IRD2P1",5.63196858002377,5.8719786399317,5.63196858002377
"ZNF780A",5.42053819338481,6.4168188118613,5.37974861763651
"GOLGA6GP",4.42609172678521,4.57411897532646,4.42609172678521
"ATP6V0E1P2",4.8890807980708,4.93178861722902,4.8890807980708
"ACVR2B-AS1",5.23003942368275,5.17815176230681,5.23003942368275
"LTN1",9.89342713094764,9.46126194829151,9.57317276899286
"GUSBP15",7.04165327911197,6.19225710457834,5.8390174218626
"GUSBP17",7.04165327911197,6.19225710457834,5.8390174218626
"GUSBP14",7.04165327911197,6.19225710457834,5.8390174218626
"GUSBP3",7.04165327911197,6.19225710457834,5.8390174218626
"GGT4P",6.92745318085209,6.74706685842041,7.59468477034225
"SPATS2L",4.58903913540249,4.73757757810497,5.59350538050104
"PHF7",5.90686134300217,6.01717594843588,5.82599757649103
"TSC2",4.60761620297423,4.2870337473362,4.87213094134653
"ERICH2-DT",3.38052900952394,3.38052900952394,3.38052900952394
"DLEU2L",7.46283866761508,6.59214332989834,6.88931162382413
"BRMS1",8.90425048999967,8.672008128136,8.90111668358371
"NEUROG2",3.36090379379437,3.38052900952394,3.38052900952394
"EPHA5",3.66686909794624,3.66686909794624,3.66686909794624
"HSD3BP2",3.34027405889573,3.34027405889573,3.34027405889573
"PLXNB1",6.23148171418812,6.47635226696327,6.42765718972573
"LUNAR1",3.52117004455345,3.60214016044906,3.52117004455345
"ASCC2",7.74874832813774,7.63315114282369,7.88411367529904
"SHBG",6.23684695771245,6.23684695771245,6.23684695771245
"DDX27",10.2277155653977,9.45097467564612,9.80208262482212
"SEC16A",9.80211607374445,9.67479647232418,10.1936273644804
"FLG",3.20682037295717,3.20682037295717,3.20682037295717
"IGFALS",6.61592841721567,6.61592841721567,6.61592841721567
"PHF3",7.28308338541131,7.28308338541131,7.47640434731249
"IGHV5-51",4.95780826068309,4.95780826068309,4.90474047353924
"DGCR11",5.31085616382543,5.23003942368275,5.31085616382543
"MIR934",4.4701152551472,4.4701152551472,4.4701152551472
"DTX2",7.39302826478474,7.13067346346099,7.02320415049481
"KCNV1",5.45889692847497,5.07262565391171,5.23003942368275
"LINC00563",5.35593337855683,5.30856144577415,5.4500688337665
"AKAP8L",7.47058509014895,7.52318080297475,7.49251655976354
"GORASP1",9.09033157894824,8.89428300846154,9.38891305082429
"RN7SKP150",4.14407266535339,4.49654872943085,4.05823987482921
"BTG2-DT",6.66479278007117,6.59618203642313,6.42491727612471
"ZNF804A",3.62378462742593,3.69268255395941,3.62378462742593
"TRAV16",3.88027917186816,3.88027917186816,3.83674398022901
"OR7E2P",3.42124417479135,3.42124417479135,3.42124417479135
"INSRR",5.44243945256884,5.66480982905141,5.35339343634954
"IGLV4-60",6.73357305775709,7.82680330967995,5.54084074353582
"H2BC8",6.74706685842041,8.37348336554635,6.82108676670995
"SETP4",10.0170892700584,10.1659370436599,11.3531924864278
"RAB40AL",5.47275019674771,5.10952485022382,5.50923381096533
"RAB40A",5.47275019674771,5.10952485022382,5.50923381096533
"CYFIP2",9.17274412353607,8.94622110183371,7.95854960505843
"CFAP74",6.55851960197226,6.55851960197226,6.4108010293483
"MTMR7",3.45830438976067,3.24546959636444,3.24546959636444
"MYH7B",4.14407266535339,4.14407266535339,4.14407266535339
"TRAV13-2",4.05388665096573,4.05388665096573,4.04415776119143
"TRAV8-3",4.87959978211316,4.77454078689615,4.81955576838538
"RADX",3.17216426822141,3.06514370960157,3.06514370960157
